date,adj_close,close,high,low,open,volume
2015-09-10,983.362060546875,1272.699951171875,1289.25,1263.5,1271.0,2665818
2015-09-11,985.9116821289062,1276.0,1284.199951171875,1270.300048828125,1273.25,1592672
2015-09-14,985.7769165039062,1275.824951171875,1282.5,1271.5,1282.5,1589318
2015-09-15,980.21337890625,1268.625,1279.449951171875,1268.0,1275.824951171875,1379900
2015-09-16,985.2747802734375,1275.175048828125,1282.5,1270.5250244140625,1277.5,1756816
2015-09-18,985.6220092773438,1275.625,1293.0,1269.5,1282.5,2455294
2015-09-21,985.5449829101562,1275.5250244140625,1278.550048828125,1266.5999755859375,1275.0,1108840
2015-09-22,976.17626953125,1263.4000244140625,1286.199951171875,1245.0,1278.75,2081246
2015-09-23,978.4364013671875,1266.324951171875,1278.875,1256.300048828125,1267.1500244140625,1228352
2015-09-24,996.8838500976562,1290.199951171875,1295.0,1264.949951171875,1267.75,2354254
2015-09-28,1002.0219116210938,1296.8499755859375,1309.5,1289.75,1297.0,2366812
2015-09-29,999.91650390625,1294.125,1317.0,1284.925048828125,1291.675048828125,3325952
2015-09-30,999.8391723632812,1294.0250244140625,1321.8499755859375,1285.4749755859375,1321.8499755859375,3368336
2015-10-01,1021.685791015625,1322.300048828125,1324.9749755859375,1296.0999755859375,1299.5,2834408
2015-10-05,1047.5892333984375,1355.824951171875,1385.0,1326.3499755859375,1326.3499755859375,4807306
2015-10-06,1043.088623046875,1350.0,1363.0,1342.0,1362.5,3979590
2015-10-07,1025.298095703125,1326.9749755859375,1358.5,1323.4749755859375,1346.9749755859375,2065530
2015-10-08,1017.5136108398438,1316.9000244140625,1339.175048828125,1310.0,1335.0,2357550
2015-10-09,1015.9105224609375,1314.824951171875,1325.300048828125,1304.0,1325.25,2249724
2015-10-12,1001.5969848632812,1296.300048828125,1330.175048828125,1293.5,1327.5,2455912
2015-10-13,1003.8955688476562,1299.2750244140625,1306.0,1283.800048828125,1301.4000244140625,6179712
2015-10-14,959.525390625,1241.8499755859375,1274.0,1240.0,1274.0,8337128
2015-10-15,953.36376953125,1233.875,1251.75,1232.5,1245.0,3215710
2015-10-16,955.0054931640625,1236.0,1246.0,1235.0,1240.449951171875,2333828
2015-10-19,961.4766235351562,1244.375,1247.4749755859375,1227.925048828125,1245.0,3130642
2015-10-20,976.1572265625,1263.375,1265.0,1247.800048828125,1248.125,2695084
2015-10-21,977.4124755859375,1265.0,1271.0,1261.125,1267.5,1929688
2015-10-23,982.3103637695312,1268.574951171875,1274.0,1263.6500244140625,1274.0,2335398
2015-10-26,982.0780029296875,1268.2750244140625,1274.5,1257.550048828125,1274.5,1414630
2015-10-27,979.96826171875,1265.550048828125,1272.449951171875,1260.175048828125,1265.0250244140625,1530420
2015-10-28,979.1936645507812,1264.550048828125,1266.7750244140625,1255.0250244140625,1255.0250244140625,1255342
2015-10-29,966.1270141601562,1247.675048828125,1267.699951171875,1245.0250244140625,1266.7750244140625,3130316
2015-10-30,966.068359375,1247.5999755859375,1255.949951171875,1242.5,1250.0,1516696
2015-11-02,974.6441650390625,1258.675048828125,1261.4000244140625,1243.7750244140625,1250.0,1319294
2015-11-03,984.7496337890625,1271.7249755859375,1273.9000244140625,1259.25,1264.0,1364906
2015-11-04,981.0133056640625,1266.9000244140625,1273.5999755859375,1260.0,1272.5,991434
2015-11-05,961.2095336914062,1241.324951171875,1267.4749755859375,1240.0,1265.4000244140625,1596098
2015-11-06,970.1533813476562,1252.875,1259.125,1241.7249755859375,1246.0,908024
2015-11-09,956.8345336914062,1235.675048828125,1251.375,1234.300048828125,1247.5,2021556
2015-11-10,951.7239379882812,1229.074951171875,1238.5,1225.0,1236.4749755859375,1361920
2015-11-13,928.203369140625,1198.699951171875,1219.0250244140625,1193.2750244140625,1219.0250244140625,2743232
2015-11-16,919.3759155273438,1187.300048828125,1195.0,1178.0,1195.0,2043528
2015-11-17,925.5507202148438,1195.2750244140625,1199.2249755859375,1187.5,1190.25,1985028
2015-11-18,910.4127807617188,1175.7249755859375,1194.449951171875,1173.0,1194.449951171875,1520352
2015-11-19,914.71044921875,1181.2750244140625,1190.800048828125,1176.0,1182.675048828125,1866906
2015-11-20,928.571044921875,1199.175048828125,1211.7750244140625,1180.9749755859375,1183.25,2012126
2015-11-23,925.7445678710938,1195.5250244140625,1206.699951171875,1191.125,1202.6500244140625,1088082
2015-11-24,916.8013305664062,1183.9749755859375,1196.2249755859375,1182.75,1190.0250244140625,998640
2015-11-26,908.1283569335938,1172.7750244140625,1191.199951171875,1168.925048828125,1188.949951171875,2915292
2015-11-27,911.1484375,1176.675048828125,1179.7249755859375,1166.25,1174.0,1737206
2015-11-30,918.9691772460938,1186.7750244140625,1195.625,1175.074951171875,1182.5,4100048
2015-12-01,914.4585571289062,1180.949951171875,1189.0250244140625,1178.5250244140625,1181.449951171875,1721994
2015-12-02,915.7363891601562,1182.5999755859375,1189.050048828125,1173.25,1189.0,1640296
2015-12-03,910.1417846679688,1175.375,1186.5,1173.5,1180.0,2283358
2015-12-04,901.4886474609375,1164.199951171875,1173.6500244140625,1160.550048828125,1170.0,1246092
2015-12-07,898.1585083007812,1159.9000244140625,1171.949951171875,1157.625,1166.0999755859375,1382604
2015-12-08,901.7205810546875,1164.5,1174.5,1158.6500244140625,1159.699951171875,1139964
2015-12-09,916.6847534179688,1183.824951171875,1186.4000244140625,1160.0,1168.949951171875,5282806
2015-12-10,923.2281494140625,1192.2750244140625,1195.5999755859375,1176.0,1184.5,1723988
2015-12-11,923.789306640625,1193.0,1195.9749755859375,1181.625,1191.5,1652378
2015-12-14,920.8662109375,1189.2249755859375,1193.5,1165.300048828125,1167.5999755859375,2718532
2015-12-15,919.8596801757812,1187.925048828125,1192.5,1181.5250244140625,1189.2249755859375,1135868
2015-12-16,932.4620971679688,1204.199951171875,1207.25,1192.0,1192.0,1435934
2015-12-17,944.6002197265625,1219.875,1222.5,1196.675048828125,1207.5,1618844
2015-12-18,935.714599609375,1208.4000244140625,1217.0999755859375,1200.324951171875,1210.0,3024970
2015-12-21,947.1744384765625,1223.199951171875,1225.0,1203.425048828125,1209.9749755859375,1610104
2015-12-22,931.1650390625,1202.5250244140625,1220.0,1200.0,1220.0,1560858
2015-12-23,939.198974609375,1212.9000244140625,1217.5,1205.2750244140625,1207.5,849834
2015-12-24,942.4702758789062,1217.125,1219.0999755859375,1202.0,1210.5,843160
2015-12-28,953.4857177734375,1231.3499755859375,1233.199951171875,1210.0999755859375,1214.0,3704198
2015-12-29,950.8141479492188,1227.9000244140625,1232.6500244140625,1222.875,1229.175048828125,1708524
2015-12-30,936.2947998046875,1209.1500244140625,1229.5,1206.1500244140625,1226.5250244140625,1605762
2015-12-31,943.47705078125,1218.425048828125,1224.25,1203.75,1207.875,1240318
2016-01-01,935.55908203125,1208.199951171875,1219.5,1206.125,1219.5,712262
2016-01-04,917.4400024414062,1184.800048828125,1207.0,1183.0250244140625,1205.074951171875,1870184
2016-01-05,909.4447631835938,1174.4749755859375,1193.300048828125,1170.5,1192.5,2678020
2016-01-06,922.0863037109375,1190.800048828125,1193.074951171875,1175.0999755859375,1175.0999755859375,2653228
2016-01-07,918.07861328125,1185.625,1191.449951171875,1180.0,1185.0,3199580
2016-01-08,928.2807006835938,1198.800048828125,1203.675048828125,1186.25,1192.5,1907544
2016-01-11,914.6329956054688,1181.175048828125,1192.0,1174.425048828125,1191.25,2930228
2016-01-12,900.9658203125,1163.5250244140625,1182.5,1150.800048828125,1181.3499755859375,3482594
2016-01-13,882.4398193359375,1139.5999755859375,1163.5,1127.550048828125,1158.5,4746092
2016-01-14,882.2844848632812,1139.4000244140625,1149.449951171875,1125.0,1136.5,2742052
2016-01-15,875.4315795898438,1130.550048828125,1145.8499755859375,1127.5,1144.425048828125,3269408
2016-01-18,881.8392333984375,1138.824951171875,1145.949951171875,1130.0,1131.0,2213922
2016-01-19,882.4782104492188,1139.6500244140625,1150.0,1134.1500244140625,1138.5,967910
2016-01-20,882.7880859375,1140.050048828125,1142.5,1121.5,1136.9000244140625,1615954
2016-01-21,874.987060546875,1127.25,1144.949951171875,1122.875,1142.5,2675536
2016-01-22,890.99658203125,1147.875,1151.0250244140625,1130.0,1136.5,1343178
2016-01-25,894.45068359375,1152.324951171875,1169.5,1145.75,1150.949951171875,1397560
2016-01-27,900.3108520507812,1159.875,1164.9749755859375,1140.949951171875,1151.0,1626986
2016-01-28,904.7547607421875,1165.5999755859375,1174.449951171875,1154.0250244140625,1157.75,3106660
2016-01-29,928.0801391601562,1195.6500244140625,1200.0,1167.5250244140625,1179.3499755859375,2235744
2016-02-01,932.504638671875,1201.3499755859375,1206.4749755859375,1179.5,1195.550048828125,1495274
2016-02-02,930.719482421875,1199.050048828125,1216.5,1189.8499755859375,1204.5,1475588
2016-02-03,937.7827758789062,1208.1500244140625,1214.949951171875,1180.1500244140625,1193.75,1308692
2016-02-04,939.2379760742188,1210.0250244140625,1220.0,1201.0,1210.949951171875,1250046
2016-02-05,939.97607421875,1210.9749755859375,1219.9749755859375,1204.050048828125,1204.050048828125,1402996
2016-02-08,917.0773315429688,1181.4749755859375,1206.0250244140625,1173.5,1200.0,1063658
2016-02-09,885.42724609375,1140.699951171875,1166.800048828125,1127.800048828125,1166.800048828125,2489610
2016-02-10,880.537353515625,1134.4000244140625,1144.949951171875,1129.050048828125,1137.5,1890732
2016-02-11,853.0396728515625,1098.9749755859375,1144.5,1085.824951171875,1140.0,1962408
2016-02-12,864.158935546875,1113.300048828125,1121.699951171875,1082.0,1100.0,2172568
2016-02-15,880.6729736328125,1134.574951171875,1153.425048828125,1120.0,1125.0,2479712
2016-02-16,879.2757568359375,1132.7750244140625,1141.0,1121.5,1133.0,1588702
2016-02-17,883.1570434570312,1137.7750244140625,1139.824951171875,1123.199951171875,1132.5,1585178
2016-02-18,898.797607421875,1157.925048828125,1159.875,1139.0,1142.5,1529140
2016-02-19,900.2721557617188,1159.824951171875,1163.5,1152.7249755859375,1153.675048828125,879012
2016-02-22,898.81689453125,1157.949951171875,1171.5,1152.5,1160.125,1324884
2016-02-23,878.67431640625,1132.0,1159.949951171875,1128.375,1155.125,1306852
2016-02-24,858.0853881835938,1105.4749755859375,1131.2249755859375,1100.5999755859375,1131.2249755859375,1659328
2016-02-25,858.82275390625,1106.425048828125,1114.0,1092.824951171875,1109.9000244140625,1830556
2016-02-26,857.91064453125,1105.25,1128.449951171875,1099.800048828125,1114.8499755859375,1537536
2016-02-29,844.8312377929688,1088.4000244140625,1118.5,1057.5,1118.5,2191718
2016-03-01,883.5835571289062,1138.324951171875,1142.550048828125,1081.0,1096.5,1999760
2016-03-02,899.9617309570312,1159.425048828125,1165.0,1128.125,1152.5,1527486
2016-03-03,921.0360717773438,1186.574951171875,1195.5,1150.5,1168.0,2648284
2016-03-04,914.9815063476562,1178.7750244140625,1190.0,1174.7750244140625,1190.0,1512966
2016-03-08,913.7203979492188,1177.1500244140625,1183.5,1152.0999755859375,1171.050048828125,1268152
2016-03-09,914.8651733398438,1178.625,1184.699951171875,1147.574951171875,1170.5,2017784
2016-03-10,911.3917846679688,1174.1500244140625,1179.925048828125,1157.4749755859375,1178.0250244140625,1661666
2016-03-11,917.969970703125,1182.625,1195.425048828125,1167.5,1170.0,1530528
2016-03-14,913.9918212890625,1177.5,1199.0,1170.0,1181.0,1636742
2016-03-15,904.2507934570312,1164.949951171875,1181.75,1160.050048828125,1174.5250244140625,1623356
2016-03-16,903.1444702148438,1163.5250244140625,1166.0,1153.449951171875,1157.5,1918246
2016-03-17,912.846923828125,1176.0250244140625,1180.9000244140625,1166.0,1167.0,2221088
2016-03-18,941.4893798828125,1212.925048828125,1215.0,1180.0,1180.0,3204070
2016-03-21,949.4067993164062,1223.125,1227.4749755859375,1210.0,1213.0,2336982
2016-03-22,959.8273315429688,1236.550048828125,1242.5,1218.25,1221.0,1951984
